,GeneStableID,GeneName,GeneDescription,baseMean,log2FC,padj,neglogpadj
1464152,ENSGALG00000029296,MPI,mannose phosphate isomerase [Source:NCBI gene;Acc:769765],617.405449898699,0.478615832739568,0.851200760666533,0.06996799694619543
1464406,ENSGALG00000027351,LRRC71,leucine rich repeat containing 71 [Source:NCBI gene;Acc:100857743],46.3502292845744,-0.509485429598515,0.851200760666533,0.06996799694619543
1464407,ENSGALG00000032570,LANCL2,LanC like 2 [Source:NCBI gene;Acc:420779],1468.95698024925,-0.2576744459351,0.851341184156475,0.06989635683520128
1464583,ENSGALG00000008332,F2,"coagulation factor II, thrombin [Source:NCBI gene;Acc:395306]",134.722982962796,0.524172888059783,0.851341184156475,0.06989635683520128
1464639,ENSGALG00000028537,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1 [Source:NCBI gene;Acc:423415],6734.36154921094,0.245100998667442,0.851384555760638,0.06987423225233771
1464731,ENSGALG00000001798,BBS4,Bardet-Biedl syndrome 4 [Source:NCBI gene;Acc:415318],326.14224272105,-0.354746791148294,0.85157465969034,0.06977727034361839
1467043,ENSGALG00000001158,UIMC1,ubiquitin interaction motif containing 1 [Source:NCBI gene;Acc:416145],225.899041781389,0.587408146461199,0.85157465969034,0.06977727034361839
1467093,ENSGALG00000010304,MLH3,mutL homolog 3 [Source:NCBI gene;Acc:100859200],778.810404233761,0.191501363260958,0.851709769118725,0.06970837136429195
1467471,ENSGALG00000029586,RNF141,ring finger protein 141 [Source:NCBI gene;Acc:423039],1785.90636212899,0.171065931824888,0.851850393627928,0.06963667157952182
1467505,ENSGALG00000030862,MED30,mediator complex subunit 30 [Source:NCBI gene;Acc:420284],1536.11591596291,0.245543103668269,0.85186824465402,0.06962757077853961
1467582,ENSGALG00000021365,DCTN3,dynactin subunit 3 [Source:NCBI gene;Acc:427404],4496.11362968405,0.253988010918273,0.85186824465402,0.06962757077853961
1467686,ENSGALG00000006486,RPP30,ribonuclease P/MRP subunit p30 [Source:NCBI gene;Acc:423795],1765.43054657452,0.257159445393253,0.85186824465402,0.06962757077853961
1467815,ENSGALG00000006318,IL21R,interleukin 21 receptor [Source:NCBI gene;Acc:416586],12.1225568038043,1.28122894538719,0.85186824465402,0.06962757077853961
1467821,ENSGALG00000012662,NUAK1,NUAK family kinase 1 [Source:NCBI gene;Acc:418074],285.293516703467,-0.271638505095598,0.852003978482126,0.06955837726522532
1468059,ENSGALG00000006929,ZNF711,zinc finger protein 711 [Source:NCBI gene;Acc:422269],2946.67262739619,0.179212834692686,0.852334041567718,0.06939016582259094
1468147,ENSGALG00000004917,DOC2B,double C2 domain beta [Source:NCBI gene;Acc:417624],108.237732775697,-0.462093301399509,0.852334041567718,0.06939016582259094
1468316,ENSGALG00000019231,CD200R1,CD200 receptor 1 [Source:NCBI gene;Acc:768673],69.0873823282986,-0.436905959938817,0.852396662791888,0.06935825925570652
1468352,ENSGALG00000028872,TPT1,"tumor protein, translationally-controlled 1 [Source:NCBI gene;Acc:396363]",6661.67607035918,0.267690210718855,0.852396662791888,0.06935825925570652
1468539,ENSGALG00000016980,COG3,component of oligomeric golgi complex 3 [Source:NCBI gene;Acc:418846],201.995703597962,0.290869177306234,0.852396662791888,0.06935825925570652
1468735,ENSGALG00000011020,CYCS,"cytochrome c, somatic [Source:NCBI gene;Acc:420624]",29046.3502662931,0.209854413391572,0.852396662791888,0.06935825925570652
1468891,ENSGALG00000014387,MRPL10,mitochondrial ribosomal protein L10 [Source:NCBI gene;Acc:426521],108.30447270885,-0.344325177340065,0.852396662791888,0.06935825925570652
1469010,ENSGALG00000008682,SLC25A43,solute carrier family 25 member 43 [Source:NCBI gene;Acc:422371],99.302154472665,-0.310309863632549,0.852757055873783,0.06917467847070118
1469146,ENSGALG00000008087,CPA1,carboxypeptidase A1 [Source:NCBI gene;Acc:395276],11.0064719187179,-1.20589859888046,0.852807198828829,0.0691491422780552
1469181,ENSGALG00000010865,TMEM196,transmembrane protein 196 [Source:NCBI gene;Acc:772254],62.9243999387036,-0.389336689418317,0.852807198828829,0.0691491422780552
1469183,ENSGALG00000039333,SLC6A20,solute carrier family 6 member 20 [Source:NCBI gene;Acc:420699],4.93656875132236,1.29788678308528,0.852807198828829,0.0691491422780552
1469281,ENSGALG00000011986,FABP2,fatty acid binding protein 2 [Source:NCBI gene;Acc:422678],16.7228800688241,0.679946959878754,0.852807198828829,0.0691491422780552
1469301,ENSGALG00000035667,NOC3L,NOC3 like DNA replication regulator [Source:NCBI gene;Acc:423799],3992.65638508717,0.192219760012128,0.852807198828829,0.0691491422780552
1469378,ENSGALG00000005683,ARHGAP29,Rho GTPase activating protein 29 [Source:NCBI gene;Acc:424488],1603.17933748174,0.236907705121601,0.852807198828829,0.0691491422780552
1469450,ENSGALG00000037646,BRD8,bromodomain containing 8 [Source:NCBI gene;Acc:416219],1875.52445385987,-0.275798661408734,0.852807198828829,0.0691491422780552
1469548,ENSGALG00000031306,BHLHA15,basic helix-loop-helix family member a15 [Source:NCBI gene;Acc:107049029],4.48695919520308,1.75220463881968,0.852807198828829,0.0691491422780552
1469908,ENSGALG00000004460,FOXK1,forkhead box K1 [Source:NCBI gene;Acc:395463],324.208470857764,0.365260305111407,0.852807198828829,0.0691491422780552
1470326,ENSGALG00000005598,ZNF598,zinc finger protein 598 [Source:NCBI gene;Acc:416549],1109.80420226297,0.200191851199138,0.852807198828829,0.0691491422780552
1470327,ENSGALG00000006106,TNFRSF6B,TNF receptor superfamily member 6b [Source:NCBI gene;Acc:395096],23.5920158269359,-0.797611091551666,0.852807198828829,0.0691491422780552
1470328,ENSGALG00000008056,B4GALT5,"beta-1,4-galactosyltransferase 5 [Source:NCBI gene;Acc:107054826]",120.740826473882,-0.297656404783359,0.852807198828829,0.0691491422780552
1470348,ENSGALG00000055075,FMNL3,formin-like protein 3 [Source:NCBI gene;Acc:107049717],5.59839170833322,-1.26722543407371,0.852807198828829,0.0691491422780552
1470557,ENSGALG00000011958,TEF,"TEF, PAR bZIP transcription factor [Source:NCBI gene;Acc:396342]",470.433554039103,0.241351873905755,0.852812491690338,0.06914644688170207
1470657,ENSGALG00000012953,IPO8,importin 8 [Source:NCBI gene;Acc:418142],521.722345885318,0.275252356419323,0.852812491690338,0.06914644688170207
1470735,ENSGALG00000011114,COG2,component of oligomeric golgi complex 2 [Source:NCBI gene;Acc:421542],1753.02024247603,-0.221237965287049,0.852812491690338,0.06914644688170207
1470795,ENSGALG00000010886,PAQR3,progestin and adipoQ receptor family member 3 [Source:NCBI gene;Acc:770386],72.8999742289448,-0.348213971760773,0.852812491690338,0.06914644688170207
1470914,ENSGALG00000026715,MIF4GD,MIF4G domain containing [Source:NCBI gene;Acc:100858848],195.020452135735,0.246338671561298,0.852812491690338,0.06914644688170207
1471054,ENSGALG00000003181,SURF2,surfeit 2 [Source:NCBI gene;Acc:417156],551.835535903448,0.810123047598459,0.852812491690338,0.06914644688170207
1471082,ENSGALG00000050870,NPM2,nucleophosmin/nucleoplasmin 2 [Source:NCBI gene;Acc:107050133],12.5647974978768,0.843855276751786,0.852812491690338,0.06914644688170207
1471258,ENSGALG00000008661,CYR61,cysteine rich angiogenic inducer 61 [Source:NCBI gene;Acc:429089],933.457097483812,-0.263646923763231,0.85303023070624,0.06903557751212505
1472077,ENSGALG00000041263,DCLK1,doublecortin like kinase 1 [Source:NCBI gene;Acc:418903],148.041148996539,-0.425559917493303,0.853081241540607,0.06900960766871227
1472306,ENSGALG00000032957,NOCT,nocturnin [Source:NCBI gene;Acc:404779],145.876722643687,-0.432520402274602,0.853081241540607,0.06900960766871227
1472762,ENSGALG00000002131,NPRL2,"NPR2-like, GATOR1 complex subunit [Source:NCBI gene;Acc:425132]",211.472678277299,-0.437163241355404,0.853081241540607,0.06900960766871227
1472966,ENSGALG00000010884,DDX24,DEAD-box helicase 24 [Source:NCBI gene;Acc:423429],4132.03833794965,0.171419658899944,0.853312965450921,0.06889165553809597
1473016,ENSGALG00000036257,ORMDL1,ORMDL sphingolipid biosynthesis regulator 1 [Source:NCBI gene;Acc:423981],233.570701440685,-0.344285243889394,0.853312965450921,0.06889165553809597
1473136,ENSGALG00000005237,FGD3,"FYVE, RhoGEF and PH domain containing 3 [Source:NCBI gene;Acc:415989]",1422.38650166019,0.187331660951142,0.853312965450921,0.06889165553809597
1473142,ENSGALG00000028706,F-KER,feather keratin I [Source:NCBI gene;Acc:769269],10.7346505511037,-0.73934542254654,0.853312965450921,0.06889165553809597
1473166,ENSGALG00000049137,SHLD1,shieldin complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:26318],256.08481432588,-0.403241451726967,0.853354643535721,0.06887044395342272
1473170,ENSGALG00000008273,CALHM3,calcium homeostasis modulator 3 [Source:NCBI gene;Acc:428978],14.4744636064353,1.03104873680351,0.853354643535721,0.06887044395342272
1473260,ENSGALG00000005150,PTRH2,peptidyl-tRNA hydrolase 2 [Source:NCBI gene;Acc:417634],486.29730868485,0.457103556927678,0.853448532499061,0.06882266403444452
1473323,ENSGALG00000015443,FKTN,fukutin [Source:NCBI gene;Acc:427303],243.718101334559,0.307345799506222,0.853507630098363,0.06879259207144608
1473466,ENSGALG00000006300,LDHA,lactate dehydrogenase A [Source:NCBI gene;Acc:396221],21126.3843240278,0.237584977357107,0.853507630098363,0.06879259207144608
1473772,ENSGALG00000016427,ADAM17,ADAM metallopeptidase domain 17 [Source:NCBI gene;Acc:421931],846.743511132231,0.245969191356413,0.853718407218809,0.06868535455422765
1474806,ENSGALG00000010150,SEC23A,"Sec23 homolog A, coat complex II component [Source:NCBI gene;Acc:423335]",1043.3344851272,-0.209647092059569,0.853718407218809,0.06868535455422765
1475214,ENSGALG00000006867,QRICH1,glutamine rich 1 [Source:NCBI gene;Acc:100858758],692.482145859378,-0.276441455705637,0.853718407218809,0.06868535455422765
1475274,ENSGALG00000005626,TPST2,tyrosylprotein sulfotransferase 2 [Source:NCBI gene;Acc:416910],16.7878436712161,-0.68905258029544,0.853718407218809,0.06868535455422765
1475345,ENSGALG00000006286,USP31,ubiquitin specific peptidase 31 [Source:NCBI gene;Acc:416580],206.74166259318,0.260629394272141,0.85438872965903,0.0683444891066883
1475390,ENSGALG00000005582,KLHL18,kelch like family member 18 [Source:NCBI gene;Acc:420406],685.979807829111,-0.264214039974097,0.85479012102947,0.06814050570214265
1475405,ENSGALG00000009885,HELB,DNA helicase B [Source:NCBI gene;Acc:417836],109.977745123842,-0.471313976207371,0.854852651117828,0.06810873710956726
1475713,ENSGALG00000003911,CACNG5,calcium voltage-gated channel auxiliary subunit gamma 5 [Source:NCBI gene;Acc:417429],1147.41036777507,-0.218354655667737,0.854852651117828,0.06810873710956726
1475743,ENSGALG00000013920,SUV39H2,suppressor of variegation 3-9 homolog 2 [Source:NCBI gene;Acc:426314],18429.7974938869,-0.217870975451407,0.854946279544039,0.06806117326078463
1476095,ENSGALG00000009966,FRS2,fibroblast growth factor receptor substrate 2 [Source:NCBI gene;Acc:417845],154.037029283565,0.392895392444394,0.854946279544039,0.06806117326078463
1476503,ENSGALG00000005763,VILL,villin like [Source:NCBI gene;Acc:420415],301.391425447554,-0.539458125074332,0.854946279544039,0.06806117326078463
1476515,ENSGALG00000013785,GNAL,G protein subunit alpha L [Source:NCBI gene;Acc:474379],58.020516253772,0.448702112556381,0.854946279544039,0.06806117326078463
1476635,ENSGALG00000042469,PRKDC,"protein kinase, DNA-activated, catalytic polypeptide [Source:NCBI gene;Acc:395376]",1675.61427797626,0.274859033444279,0.854946279544039,0.06806117326078463
1489403,ENSGALG00000035252,RPL7,ribosomal protein L7 [Source:NCBI gene;Acc:420182],42572.888625623,0.271465087706224,0.854946279544039,0.06806117326078463
1489627,ENSGALG00000037686,NBN,nibrin [Source:NCBI gene;Acc:374246],586.600523927363,-0.238690698360635,0.854946279544039,0.06806117326078463
1490805,ENSGALG00000025738,RHOU,ras homolog family member U [Source:NCBI gene;Acc:428589],19377.4076182679,-0.264633959260529,0.854946279544039,0.06806117326078463
1491403,ENSGALG00000015283,CEP57L1,centrosomal protein 57kDa-like 1 [Source:NCBI gene;Acc:421765],56.2594174166484,0.58564707624972,0.854946279544039,0.06806117326078463
1491656,ENSGALG00000032713,FOXA1,forkhead box A1 [Source:NCBI gene;Acc:101752179],51.3320478804677,-0.434731504487562,0.854946279544039,0.06806117326078463
1492930,ENSGALG00000022166,PNKD,paroxysmal nonkinesigenic dyskinesia [Source:NCBI gene;Acc:426214],5.17753477534256,-1.00384950556551,0.854946279544039,0.06806117326078463
1493034,ENSGALG00000007284,SYP,synaptophysin [Source:NCBI gene;Acc:396359],72.3432793972407,1.22169145974596,0.854946279544039,0.06806117326078463
1493064,ENSGALG00000004622,SPOUT1,SPOUT domain containing methyltransferase 1 [Source:NCBI gene;Acc:417203],839.517724231484,-0.22246950989626,0.854946279544039,0.06806117326078463
1493134,ENSGALG00000003677,NTNG2,netrin G2 [Source:NCBI gene;Acc:417171],4.86459453692408,1.29221287373041,0.854946279544039,0.06806117326078463
1493434,ENSGALG00000009147,NCSTN,nicastrin [Source:NCBI gene;Acc:426905],1043.24419716104,-0.312471766884863,0.854946279544039,0.06806117326078463
1494292,ENSGALG00000015320,NANS,N-acetylneuraminate synthase [Source:NCBI gene;Acc:427283],2176.34048717985,-0.30916910658871,0.855369660713355,0.06784615788847416
1494328,ENSGALG00000013235,PDK1,pyruvate dehydrogenase kinase 1 [Source:NCBI gene;Acc:425972],887.494992303937,-0.208457754087565,0.855462020752541,0.06779926671169698
1494900,ENSGALG00000030254,METAP1D,methionyl aminopeptidase type 1D (mitochondrial) [Source:NCBI gene;Acc:424150],22.4540649057979,0.691296717178281,0.855462020752541,0.06779926671169698
1494990,ENSGALG00000008806,RPL12,ribosomal protein L12 [Source:NCBI gene;Acc:417264],6208.04187461354,0.210757835120195,0.855462020752541,0.06779926671169698
1495294,ENSGALG00000041200,ZNF706,zinc finger protein 706 [Source:NCBI gene;Acc:768824],4450.6134077524,0.290388452537293,0.855902275208102,0.06757581915543719
1495360,ENSGALG00000038225,SEMA3E,semaphorin 3E [Source:NCBI gene;Acc:374089],122.220869578436,0.427447366322319,0.855908877647063,0.06757246901625497
1495632,ENSGALG00000008255,C11orf49,chromosome 5 C11orf49 homolog [Source:NCBI gene;Acc:423188],1225.67619065301,-0.300820771430324,0.855908877647063,0.06757246901625497
1495644,ENSGALG00000010244,AKR1A1,aldo-keto reductase family 1 member A1 [Source:NCBI gene;Acc:424599],6679.6955791694,-0.289999572887348,0.856159265754527,0.06744543882227558
1495852,ENSGALG00000005016,ZNF608,zinc finger protein 608 [Source:NCBI gene;Acc:426810],1398.07525756964,0.344837912358451,0.856159454879488,0.06744534288695007
1495884,ENSGALG00000029047,TMEM204,transmembrane protein 204 [Source:NCBI gene;Acc:416759],141.251541956674,0.368551726015446,0.856219204897122,0.06741503521777369
1495920,ENSGALG00000016479,LAPTM4A,lysosomal protein transmembrane 4 alpha [Source:NCBI gene;Acc:421959],11496.1464209114,-0.229223577552948,0.856855980073949,0.06709216794297784
1495965,ENSGALG00000005441,NFIB,nuclear factor I B [Source:NCBI gene;Acc:396209],23.4593962630577,0.724673302683668,0.85725610506962,0.06688941331292321
1496577,ENSGALG00000013149,MOCOS,molybdenum cofactor sulfurase [Source:NCBI gene;Acc:420964],11.2887911056836,-1.2495624179594,0.857320344990836,0.06685686994827586
1496631,ENSGALG00000028037,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit [Source:NCBI gene;Acc:396512]",305.04849871055,-0.429449579110721,0.857320344990836,0.06685686994827586
1497366,ENSGALG00000006743,YWHAH,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:NCBI gene;Acc:416955],5000.39338026897,0.332654049119964,0.857320344990836,0.06685686994827586
1497784,ENSGALG00000003793,GTF2A2,general transcription factor IIA subunit 2 [Source:NCBI gene;Acc:770910],4029.66985058895,0.26936463724523,0.857355486050151,0.0668390688363985
1498005,ENSGALG00000015185,TAF13,TATA-box binding protein associated factor 13 [Source:NCBI gene;Acc:418365],1955.36438897279,0.248649355589099,0.857485935768372,0.06677299439688747
1498125,ENSGALG00000029476,XPO1,exportin 1 [Source:NCBI gene;Acc:421192],16458.0317031375,0.162090331858009,0.857485935768372,0.06677299439688747
1498221,ENSGALG00000006978,APOOL,apolipoprotein O like [Source:NCBI gene;Acc:422271],3209.24551637158,0.212036572559426,0.857485935768372,0.06677299439688747
1498257,ENSGALG00000013776,CEP135,centrosomal protein 135 [Source:NCBI gene;Acc:422746],706.285419777602,-0.195606027713766,0.857485935768372,0.06677299439688747
1498359,ENSGALG00000004035,CRYBA1,crystallin beta A1 [Source:NCBI gene;Acc:396499],39.0056499156951,-0.821285468636722,0.857485935768372,0.06677299439688747
1498374,ENSGALG00000007878,SDHD,succinate dehydrogenase complex subunit D [Source:NCBI gene;Acc:419793],891.080268325282,0.337998854212442,0.857485935768372,0.06677299439688747
1498569,ENSGALG00000026948,ADD2,adducin 2 [Source:NCBI gene;Acc:107054985],9.65270246005313,-0.743045849391555,0.857485935768372,0.06677299439688747
1499010,ENSGALG00000033083,ATOH8,atonal bHLH transcription factor 8 [Source:NCBI gene;Acc:771738],56.289149407755,0.378662298883571,0.857535675862518,0.06674780305436848
1499451,ENSGALG00000001916,SLIT3,slit guidance ligand 3 [Source:NCBI gene;Acc:374173],2527.65975605037,0.408809628663255,0.857535675862518,0.06674780305436848
1499777,ENSGALG00000044245,GSC2,goosecoid homeobox 2 [Source:NCBI gene;Acc:101750576],6.73399976535543,-1.53549045872276,0.857535675862518,0.06674780305436848
1499837,ENSGALG00000001596,MLLT1,"MLLT1, super elongation complex subunit [Source:NCBI gene;Acc:420089]",796.116484510112,-0.235421937101271,0.857535675862518,0.06674780305436848
1499932,ENSGALG00000041708,WNT4,Wnt family member 4 [Source:NCBI gene;Acc:395561],881.21571184414,0.283750505726242,0.85781299186747,0.06660738051053344
1502302,ENSGALG00000016674,EFHC1,EF-hand domain containing 1 [Source:NCBI gene;Acc:422041],171.931076378585,-0.338016544253384,0.858022750799337,0.06650119651537782
1502472,ENSGALG00000016830,CUL4A,cullin 4A [Source:NCBI gene;Acc:418744],275.230518977804,-0.226213237697208,0.858089188465272,0.06646756990739221
1502814,ENSGALG00000029011,SLC35F1,solute carrier family 35 member F1 [Source:NCBI gene;Acc:770279],552.630736009975,0.305297885489867,0.858089188465272,0.06646756990739221
1502838,ENSGALG00000021040,HAGHL,hydroxyacylglutathione hydrolase-like [Source:NCBI gene;Acc:416536],363.636556324078,-0.230184271536826,0.858089188465272,0.06646756990739221
1502858,ENSGALG00000000581,DDX42,DEAD-box helicase 42 [Source:NCBI gene;Acc:419959],1898.7570340696,0.186008987149374,0.858089188465272,0.06646756990739221
1502998,ENSGALG00000008551,CRELD2,cysteine rich with EGF like domains 2 [Source:NCBI gene;Acc:417735],347.963076283799,0.328085606728263,0.858419033907013,0.06630066123183193
1503038,ENSGALG00000026661,MSRB3,methionine sulfoxide reductase B3 [Source:NCBI gene;Acc:417833],328.209397237935,-0.335212134120561,0.858419033907013,0.06630066123183193
1503156,ENSGALG00000030363,IFNAR1,interferon alpha and beta receptor subunit 1 [Source:NCBI gene;Acc:395665],2766.62766621909,0.228770767787771,0.858419033907013,0.06630066123183193
1503219,ENSGALG00000017099,RASL11A,ras- like family 11 member A [Source:NCBI gene;Acc:418932],158.363077828304,0.296561523221711,0.858419033907013,0.06630066123183193
1503303,ENSGALG00000022896,IRX4,iroquois homeobox 4 [Source:NCBI gene;Acc:373974],22.6552472484793,0.668834002218011,0.858419033907013,0.06630066123183193
1503363,ENSGALG00000035207,TDO2,"tryptophan 2,3-dioxygenase [Source:NCBI gene;Acc:422409]",26.1219331014857,0.623315759781673,0.858419033907013,0.06630066123183193
1503516,ENSGALG00000010359,LRRC41,leucine rich repeat containing 41 [Source:NCBI gene;Acc:424612],305.175321090526,-0.314693204585533,0.858419033907013,0.06630066123183193
1503526,ENSGALG00000007023,PRKAR2A,protein kinase cAMP-dependent type II regulatory subunit alpha [Source:NCBI gene;Acc:100858827],404.117834258106,0.293369823531529,0.858419033907013,0.06630066123183193
1503868,ENSGALG00000010762,OPN3,opsin 3 [Source:NCBI gene;Acc:428582],6.27411300907699,1.3153571335487,0.858495885613421,0.06626178187717005
1504003,ENSGALG00000037888,TBXA2R,thromboxane A2 receptor [Source:NCBI gene;Acc:100857635],8.82497299213055,-0.806049847665639,0.85850919658435,0.06625504819736529
1504367,ENSGALG00000006712,RSPH14,radial spoke head 14 homolog [Source:NCBI gene;Acc:416954],190.016327598821,0.227708330084487,0.858807763508602,0.06610403825336417
1504370,ENSGALG00000041556,GPATCH8,G-patch domain containing 8 [Source:NCBI gene;Acc:426522],219.70823545627,0.287450575722904,0.859249008479219,0.0658809603397069
1504374,ENSGALG00000035219,ALB,albumin [Source:NCBI gene;Acc:396197],68.4093034538175,0.411149210797052,0.859453881338138,0.06577742277883022
1504710,ENSGALG00000003826,ANAPC7,anaphase promoting complex subunit 7 [Source:NCBI gene;Acc:416838],3221.64184151969,-0.225717495078443,0.859453881338138,0.06577742277883022
1504914,ENSGALG00000027068,HDGFRP2,hepatoma-derived growth factor-related protein 2 [Source:NCBI gene;Acc:772302],3486.86057549995,-0.350062104430708,0.859775345627926,0.06561501259335746
1504986,ENSGALG00000010337,GPR149,G protein-coupled receptor 149 [Source:NCBI gene;Acc:395382],25.4263736633851,0.487280972886217,0.859839654571589,0.06558252971855162
1505090,ENSGALG00000001901,ARIH1,ariadne RBR E3 ubiquitin protein ligase 1 [Source:NCBI gene;Acc:415319],3532.89238388279,-0.168228753046282,0.859839654571589,0.06558252971855162
1505301,ENSGALG00000031312,ANAPC13,anaphase promoting complex subunit 13 [Source:NCBI gene;Acc:769605],81.4033593173197,0.496182441531241,0.859871792533665,0.06556629753074553
1505315,ENSGALG00000007714,NMUR1,neuromedin U receptor 1 [Source:NCBI gene;Acc:429150],18.1172336447368,-1.07483745670766,0.859871792533665,0.06556629753074553
1505434,ENSGALG00000003014,CHRNA3,cholinergic receptor nicotinic alpha 3 subunit [Source:NCBI gene;Acc:386578],53.873382813576,0.570805185618098,0.859871792533665,0.06556629753074553
1505824,ENSGALG00000038217,CD82,CD82 molecule [Source:NCBI gene;Acc:423172],842.969543096693,-0.325142500043343,0.860060971790281,0.0654707594849865
1505830,ENSGALG00000004591,SERPINC1,"serpin peptidase inhibitor, clade C (antithrombin), member 1 [Source:NCBI gene;Acc:424440]",47.199800008107,-0.696204045691081,0.860288414835809,0.06535592553211218
1505902,ENSGALG00000041101,GALNT6,polypeptide N-acetylgalactosaminyltransferase 6 [Source:NCBI gene;Acc:429501],284.300152034749,0.322044302981558,0.860289802070578,0.06535522522287963
1506002,ENSGALG00000011953,PHF5A,PHD finger protein 5A [Source:NCBI gene;Acc:417991],9028.9384479787,0.306640774910049,0.860465952026846,0.06526630969366555
1506158,ENSGALG00000015841,CLDN8,claudin 8 [Source:NCBI gene;Acc:427974],6.55363886804343,1.4222447574567,0.860465952026846,0.06526630969366555
1506208,ENSGALG00000033256,PCSK5,proprotein convertase subtilisin/kexin type 5 [Source:NCBI gene;Acc:395456],335.941368528847,-0.281992690351924,0.860465952026846,0.06526630969366555
1506778,ENSGALG00000000276,FBXL17,F-box and leucine rich repeat protein 17 [Source:NCBI gene;Acc:415615],61.2725121538606,0.507329544477988,0.860465952026846,0.06526630969366555
1506910,ENSGALG00000015571,RAD17,RAD17 checkpoint clamp loader component [Source:NCBI gene;Acc:404778],456.232415019823,0.298192268305154,0.860465952026846,0.06526630969366555
1507215,ENSGALG00000003862,LRRFIP1,LRR binding FLII interacting protein 1 [Source:NCBI gene;Acc:428996],446.865343977642,-0.289765990950669,0.860465952026846,0.06526630969366555
1507220,ENSGALG00000014670,TTC37,tetratricopeptide repeat domain 37 [Source:NCBI gene;Acc:427114],2245.89983538712,0.365256213540229,0.860501414862293,0.06524841125579182
1507332,ENSGALG00000011931,SNU13,small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819],13175.0483045883,0.329696173919455,0.860792715713516,0.06510141679247451
1507740,ENSGALG00000014490,P3H3,prolyl 3-hydroxylase 3 [Source:NCBI gene;Acc:418289],82.4371418426769,0.743259849741776,0.860792715713516,0.06510141679247451
1507915,ENSGALG00000007798,SHQ1,"SHQ1, H/ACA ribonucleoprotein assembly factor [Source:NCBI gene;Acc:416096]",1306.15446695927,0.17661392841524,0.860966535027679,0.06501372884282286
1508043,ENSGALG00000009451,PPID,peptidylprolyl isomerase D [Source:NCBI gene;Acc:428725],6507.41462344005,0.191467272421557,0.861175460872848,0.06490835385940681
1508618,ENSGALG00000030420,ECEL1,endothelin converting enzyme like 1 [Source:NCBI gene;Acc:424937],72.5668156247196,0.36228252803328,0.861175460872848,0.06490835385940681
1508695,ENSGALG00000006372,RBM33,RNA binding motif protein 33 [Source:NCBI gene;Acc:420444],1545.9336457399,0.282488737721063,0.861359606597926,0.06481549830704988
1508696,ENSGALG00000010954,MALSU1,mitochondrial assembly of ribosomal large subunit 1 [Source:NCBI gene;Acc:420616],786.749837508351,0.369934095422436,0.861359606597926,0.06481549830704988
1508795,ENSGALG00000012798,SSR1,signal sequence receptor subunit 1 [Source:NCBI gene;Acc:420871],9504.99475865449,0.26974285799589,0.861359606597926,0.06481549830704988
1508815,ENSGALG00000009802,ANGEL2,angel homolog 2 [Source:NCBI gene;Acc:421363],603.934972473709,0.226893037873398,0.861359606597926,0.06481549830704988
1508927,ENSGALG00000010541,BIRC6,baculoviral IAP repeat containing 6 [Source:NCBI gene;Acc:421463],6381.69534999927,0.249063655665887,0.861359606597926,0.06481549830704988
1509307,ENSGALG00000046375,SULT6B1,"sulfotransferase family, cytosolic, 6B, member 1 [Source:NCBI gene;Acc:421473]",437.572661592243,0.464504978841332,0.861359606597926,0.06481549830704988
1509309,ENSGALG00000011169,PDCD2,glyceronephosphate O-acyltransferase [Source:NCBI gene;Acc:421548],783.286472539753,0.247994585018073,0.861359606597926,0.06481549830704988
1510507,ENSGALG00000016174,LMBRD1,LMBR1 domain containing 1 [Source:NCBI gene;Acc:421874],1791.63049544819,-0.166976312609147,0.861359606597926,0.06481549830704988
1510561,ENSGALG00000006127,FAM122A,family with sequence similarity 122A [Source:NCBI gene;Acc:422237],1977.18110015141,0.301296638983013,0.861359606597926,0.06481549830704988
1510585,ENSGALG00000034801,HDHD2,haloacid dehalogenase like hydrolase domain containing 2 [Source:NCBI gene;Acc:416385],1300.28476892896,0.219732743834889,0.861359606597926,0.06481549830704988
1510597,ENSGALG00000027295,NUDT2,nudix hydrolase 2 [Source:NCBI gene;Acc:427399],513.207215773553,-0.276334103229344,0.861359606597926,0.06481549830704988
1510601,ENSGALG00000014718,MAP3K1,mitogen-activated protein kinase kinase kinase 1 [Source:NCBI gene;Acc:427144],375.393758257853,0.310276565022321,0.861359606597926,0.06481549830704988
1510757,ENSGALG00000015148,ANXA1,annexin A1 [Source:NCBI gene;Acc:404271],98.1919290695384,0.463178692232185,0.861359606597926,0.06481549830704988
1514047,ENSGALG00000043139,SYT7,synaptotagmin VII [Source:NCBI gene;Acc:101748423],4.99155257693789,-1.44432317076037,0.861359606597926,0.06481549830704988
1514838,ENSGALG00000006609,EPHB1,EPH receptor B1 [Source:NCBI gene;Acc:396177],999.803945582498,0.257395184930422,0.861359606597926,0.06481549830704988
1516462,ENSGALG00000039989,GPR160,G protein-coupled receptor 160 [Source:NCBI gene;Acc:424992],87.7386368468253,-0.520501318423208,0.861359606597926,0.06481549830704988
1516474,ENSGALG00000030988,RBPMS2,"RNA binding protein, mRNA processing factor 2 [Source:NCBI gene;Acc:395678]",136.469696797815,-0.288161274888033,0.861359606597926,0.06481549830704988
