,GeneStableID,GeneName,GeneDescription,baseMean,log2FC,padj,neglogpadj
2007718,ENSGALG00000010224,GLIPR1L,GLI pathogenesis-related 1-like [Source:NCBI gene;Acc:417862],4.462826870402401,-1.44394605332904,0.91020077383571,0.04086279960040606
2007754,ENSGALG00000012986,KDM5A,lysine (K)-specific demethylase 5A [Source:NCBI gene;Acc:418148],1722.5452744381698,-0.22444444821929604,0.91020077383571,0.04086279960040606
2008138,ENSGALG00000015492,PDZK1,PDZ domain containing 1 pseudogene 1 [Source:NCBI gene;Acc:418460],145.15044598860501,0.19520905466264699,0.91020077383571,0.04086279960040606
2008186,ENSGALG00000015887,URB1,URB1 ribosome biogenesis 1 homolog (S. cerevisiae) [Source:NCBI gene;Acc:427975],2057.51081188728,0.10338248711987401,0.91020077383571,0.04086279960040606
2008235,ENSGALG00000017090,POMP,proteasome maturation protein [Source:NCBI gene;Acc:418925],12563.7248158474,0.143854447701207,0.91020077383571,0.04086279960040606
2008271,ENSGALG00000017235,NOX4,NADPH oxidase 4 [Source:NCBI gene;Acc:419012],194.943808618996,0.268121862227465,0.91020077383571,0.04086279960040606
2009095,ENSGALG00000039830,DHX30,DExH-box helicase 30 [Source:NCBI gene;Acc:420376],770.777085527394,-0.182778343186004,0.91020077383571,0.04086279960040606
2009368,ENSGALG00000010840,SNX13,sorting nexin 13 [Source:NCBI gene;Acc:420598],242.914350001031,0.230972048975721,0.91020077383571,0.04086279960040606
2009452,ENSGALG00000031390,STAU2,staufen double-stranded RNA binding protein 2 [Source:NCBI gene;Acc:420184],4956.04231250884,-0.172677435547394,0.91020077383571,0.04086279960040606
2009456,ENSGALG00000036019,POLR2K,RNA polymerase II subunit K [Source:NCBI gene;Acc:112529926],1367.63778355179,0.153365519459849,0.91020077383571,0.04086279960040606
2010004,ENSGALG00000008172,ERLEC1,endoplasmic reticulum lectin 1 [Source:NCBI gene;Acc:101751309],521.778840937142,-0.186482712831827,0.91020077383571,0.04086279960040606
2010096,ENSGALG00000008745,APLF,aprataxin and PNKP like factor [Source:NCBI gene;Acc:421264],545.1775836066021,0.23126231815493103,0.91020077383571,0.04086279960040606
2010252,ENSGALG00000009158,CDC42BPA,CDC42 binding protein kinase alpha [Source:NCBI gene;Acc:416746],7512.92342109736,-0.254737868142287,0.91020077383571,0.04086279960040606
2012240,ENSGALG00000037576,VSX1,visual system homeobox 1 [Source:NCBI gene;Acc:395537],4.0289979901343,-0.9177334957740558,0.91020077383571,0.04086279960040606
2012370,ENSGALG00000030691,PPM1B,"protein phosphatase, Mg2+/Mn2+ dependent 1B [Source:NCBI gene;Acc:421404]",2053.7745880703,-0.113778881786613,0.91020077383571,0.04086279960040606
2012916,ENSGALG00000011625,MRPL18,mitochondrial ribosomal protein L18 [Source:NCBI gene;Acc:421585],2545.69695067177,0.156770456201431,0.91020077383571,0.04086279960040606
2013042,ENSGALG00000013969,ALDH8A1,aldehyde dehydrogenase 8 family member A1 [Source:NCBI gene;Acc:421695],34.489240265328306,0.369942197208543,0.91020077383571,0.04086279960040606
2013084,ENSGALG00000015923,MTO1,mitochondrial tRNA translation optimization 1 [Source:NCBI gene;Acc:772297],981.9627836453509,0.22113150130023898,0.91020077383571,0.04086279960040606
2013144,ENSGALG00000016535,RAB10,"RAB10, member RAS oncogene family [Source:NCBI gene;Acc:421994]",2721.4644947717998,-0.1274596392582,0.91020077383571,0.04086279960040606
2013744,ENSGALG00000009714,CBR4,carbonyl reductase 4 [Source:NCBI gene;Acc:422435],790.609798070628,0.18559322492967698,0.91020077383571,0.04086279960040606
2013988,ENSGALG00000011626,COX18,"COX18, cytochrome c oxidase assembly factor [Source:NCBI gene;Acc:422650]",226.443723789592,0.274771176462821,0.91020077383571,0.04086279960040606
2014086,ENSGALG00000012589,C9orf64,chromosome Z C9orf64 homolog [Source:NCBI gene;Acc:427457],646.325068322568,0.243285659374538,0.91020077383571,0.04086279960040606
2014092,ENSGALG00000015624,VCAN,versican [Source:NCBI gene;Acc:395565],13328.6188147144,0.20527781360709102,0.91020077383571,0.04086279960040606
2014140,ENSGALG00000001840,TEK,TEK receptor tyrosine kinase [Source:NCBI gene;Acc:427368],170.057034362374,0.36098050637778006,0.91020077383571,0.04086279960040606
2015307,ENSGALG00000035242,RMDN3,regulator of microtubule dynamics 3 [Source:NCBI gene;Acc:423004],126.197428094593,0.22902849933968802,0.91020077383571,0.04086279960040606
2015387,ENSGALG00000008587,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:NCBI gene;Acc:423214],1749.46489930655,0.20984817430828304,0.91020077383571,0.04086279960040606
2015478,ENSGALG00000009282,MIDEAS,ELM2 and Myb/SANT domain containing 1 [Source:NCBI gene;Acc:423245],767.84371746957,-0.263428464482605,0.91020077383571,0.04086279960040606
2015595,ENSGALG00000009637,EMC7,ER membrane protein complex subunit 7 [Source:NCBI gene;Acc:423288],1245.93308929118,-0.11836685166819198,0.91020077383571,0.04086279960040606
2015611,ENSGALG00000010025,SNX32,sorting nexin 32 [Source:NCBI gene;Acc:771038],8089.20900973259,-0.12392184894591698,0.91020077383571,0.04086279960040606
2015739,ENSGALG00000010154,GEMIN2,gem nuclear organelle associated protein 2 [Source:NCBI gene;Acc:423336],631.352595275244,0.226829819096566,0.91020077383571,0.04086279960040606
2015949,ENSGALG00000010197,COQ6,"coenzyme Q6, monooxygenase [Source:NCBI gene;Acc:423342]",439.778333533701,0.18281053383964396,0.91020077383571,0.04086279960040606
2016131,ENSGALG00000053706,C14orf2,chromosome 14 open reading frame 2 [Source:NCBI gene;Acc:772187],6995.853719996379,0.128352216029855,0.91020077383571,0.04086279960040606
2016146,ENSGALG00000008474,CARF,calcium responsive transcription factor [Source:NCBI gene;Acc:424090],67.0941074875705,0.37712454201018797,0.91020077383571,0.04086279960040606
2016267,ENSGALG00000011452,ARPC2,actin related protein 2/3 complex subunit 2 [Source:NCBI gene;Acc:429041],880.224261819644,0.3588632487154961,0.91020077383571,0.04086279960040606
2016687,ENSGALG00000005978,RBP3,retinol binding protein 3 [Source:NCBI gene;Acc:395553],5.765558500331559,1.4637551955594998,0.91020077383571,0.04086279960040606
2016750,ENSGALG00000010234,MMACHC,"methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria [Source:NCBI gene;Acc:424597]",406.202344278476,0.197444388611172,0.91020077383571,0.04086279960040606
2016871,ENSGALG00000027655,TRABD2B,TraB domain containing 2B [Source:NCBI gene;Acc:424623],99.3236384595409,-0.32706274945065,0.91020077383571,0.04086279960040606
2016970,ENSGALG00000010953,KANK4,KN motif and ankyrin repeat domains 4 [Source:NCBI gene;Acc:424684],405.843186629327,0.19537475182044298,0.91020077383571,0.04086279960040606
2017026,ENSGALG00000006361,NEU4,sialidase 4 [Source:NCBI gene;Acc:429131],20.3880926998623,0.6737724446984351,0.91020077383571,0.04086279960040606
2017260,ENSGALG00000007337,LPP,LIM domain containing preferred translocation partner in lipoma [Source:NCBI gene;Acc:429148],217.98946524356603,-0.26191168113332,0.91020077383571,0.04086279960040606
2017348,ENSGALG00000043460,SOX2,SRY-box 2 [Source:NCBI gene;Acc:396105],63.1513788996867,-0.42087847220624897,0.91020077383571,0.04086279960040606
2018023,ENSGALG00000003770,ANXA2,annexin A2 pseudogene 2 [Source:NCBI gene;Acc:396297],1395.4350247209802,0.14847391302562102,0.91020077383571,0.04086279960040606
2021057,ENSGALG00000004171,RNF111,ring finger protein 111 [Source:NCBI gene;Acc:374021],1422.5974038897598,-0.143420464188332,0.91020077383571,0.04086279960040606
2021305,ENSGALG00000033690,RSL1D1,ribosomal L1 domain containing 1 [Source:NCBI gene;Acc:416416],7515.31505418343,0.151657862883664,0.91020077383571,0.04086279960040606
2021440,ENSGALG00000036552,PDAP1,PDGFA associated protein 1 [Source:NCBI gene;Acc:416491],3342.90335229401,0.11647537564795699,0.91020077383571,0.04086279960040606
2021450,ENSGALG00000050677,BRICD5,BRICHOS domain containing 5 [Source:NCBI gene;Acc:107054618],275.551979632429,0.194416485890671,0.91020077383571,0.04086279960040606
2021452,ENSGALG00000027416,ROMO1,reactive oxygen species modulator 1 [Source:NCBI gene;Acc:768833],5716.11512641022,0.136734687871093,0.91020077383571,0.04086279960040606
2021740,ENSGALG00000048285,TCN2,transcobalamin 2 [Source:NCBI gene;Acc:429737],25.7528710990312,-0.32803627063448,0.91020077383571,0.04086279960040606
2021746,ENSGALG00000036659,NDUFAF8,NADH:ubiquinone oxidoreductase complex assembly factor 8 [Source:NCBI gene;Acc:422071],51.315801660838204,0.32212684332537894,0.91020077383571,0.04086279960040606
2021764,ENSGALG00000011219,GCGR,glucagon receptor [Source:NCBI gene;Acc:425670],16.6128027721596,-0.6175216374571071,0.91020077383571,0.04086279960040606
2022046,ENSGALG00000040987,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8 [Source:NCBI gene;Acc:417112],2683.66520285364,0.15525845519462803,0.91020077383571,0.04086279960040606
2022166,ENSGALG00000002987,SERPINF2,serpin family F member 2 [Source:NCBI gene;Acc:100857105],52.0660518619355,-0.303196426128757,0.91020077383571,0.04086279960040606
2022586,ENSGALG00000054718,FLNA,filamin A [Source:NCBI gene;Acc:395261],15.8702156410176,-0.555232749083446,0.91020077383571,0.04086279960040606
2022654,ENSGALG00000003339,MTOR,mechanistic target of rapamycin [Source:NCBI gene;Acc:419455],1737.9160988411802,-0.23509054564962,0.91020077383571,0.04086279960040606
2048316,ENSGALG00000003567,FNDC5,fibronectin type III domain containing 5 [Source:NCBI gene;Acc:419667],10.429694303252198,0.532161704461141,0.91020077383571,0.04086279960040606
2048396,ENSGALG00000004268,NIPAL3,NIPA like domain containing 3 [Source:NCBI gene;Acc:419697],2114.59186149352,-0.251825134989488,0.91020077383571,0.04086279960040606
2048426,ENSGALG00000042555,STAMBP,STAM binding protein [Source:NCBI gene;Acc:771090],483.842518482752,-0.18581696941895298,0.91020077383571,0.04086279960040606
2048730,ENSGALG00000001121,SH3GL1,"SH3 domain containing GRB2 like 1, endophilin A2 [Source:NCBI gene;Acc:395202]",1003.78782728231,-0.23376206469792002,0.91020077383571,0.04086279960040606
2048786,ENSGALG00000014067,SGTA,small glutamine rich tetratricopeptide repeat containing alpha [Source:NCBI gene;Acc:426396],1975.0201089567397,0.15913970585587198,0.91020077383571,0.04086279960040606
2049001,ENSGALG00000003771,SIN3B,SIN3 transcription regulator family member B [Source:NCBI gene;Acc:420140],532.19151623702,0.162766993778668,0.91020077383571,0.04086279960040606
2049209,ENSGALG00000048365,GPATCH4,G-patch domain containing 4 [Source:NCBI gene;Acc:100859444],264.50429615410997,-0.26353883567428305,0.91020077383571,0.04086279960040606
2049212,ENSGALG00000029917,SGCA,sarcoglycan alpha [Source:NCBI gene;Acc:100859263],4.7868016309665995,0.6712676059586911,0.910266984964917,0.04083120867776669
2049238,ENSGALG00000012952,BASP1,brain abundant membrane attached signal protein 1 [Source:NCBI gene;Acc:373905],4240.50713711631,-0.169939204356827,0.910565734200125,0.04068869679941315
2049561,ENSGALG00000011149,PLA2R1,phospholipase A2 receptor 1 [Source:NCBI gene;Acc:404304],191.64589724974098,0.313583985847571,0.910565734200125,0.04068869679941315
2049715,ENSGALG00000011697,SEC22A,"SEC22 homolog A, vesicle trafficking protein [Source:NCBI gene;Acc:424250]",3096.56391854489,0.208866968654004,0.910565734200125,0.04068869679941315
2049717,ENSGALG00000015858,DOP1A,dopey family member 2 [Source:NCBI gene;Acc:421842],569.969911878287,-0.21816935325619102,0.910636499302505,0.040654946683226084
2049761,ENSGALG00000015615,DOK7,docking protein 7 [Source:HGNC Symbol;Acc:HGNC:26594],5.04757313093691,-1.14168380294073,0.910636499302505,0.040654946683226084
2049805,ENSGALG00000005378,ARNTL,aryl hydrocarbon receptor nuclear translocator like [Source:NCBI gene;Acc:374115],401.526468530229,-0.172629488999476,0.910636499302505,0.040654946683226084
2051205,ENSGALG00000007927,CNTN6,contactin 6 [Source:NCBI gene;Acc:427597],41.0284151141932,0.408222891107342,0.9111098452285141,0.04042926045754437
2051355,ENSGALG00000014616,MT3,metallothionein 3 [Source:NCBI gene;Acc:770592],183.217684153096,-0.18821992233412999,0.9111098452285141,0.04042926045754437
2051465,ENSGALG00000003485,CCND3,cyclin D3 [Source:NCBI gene;Acc:419928],295.554085788746,0.15615733902835,0.9111098452285141,0.04042926045754437
2051927,ENSGALG00000006052,WDR48,WD repeat domain 48 [Source:NCBI gene;Acc:420427],2518.41731087323,-0.16144723391548402,0.911429246978315,0.04027703939467445
2052433,ENSGALG00000001306,NFRKB,nuclear factor related to kappaB binding protein [Source:NCBI gene;Acc:419730],1213.15439823107,-0.112375117855606,0.9117529657744291,0.040122815327178867
2052475,ENSGALG00000020005,SFT2D1,SFT2 domain containing 1 [Source:NCBI gene;Acc:769380],1335.4078540374699,0.21109611370352202,0.9119904459032808,0.040009711357130766
2052498,ENSGALG00000012612,FBP2,fructose-bisphosphatase 2 [Source:NCBI gene;Acc:395217],52.80252811179971,-0.361350917250511,0.9120305570446929,0.03999061064792536
2052948,ENSGALG00000040761,DRD4,dopamine receptor D4 [Source:NCBI gene;Acc:423016],49.863582043930904,0.373307384347946,0.9120305570446929,0.03999061064792536
2053563,ENSGALG00000037968,API5,apoptosis inhibitor 5 [Source:NCBI gene;Acc:423168],3215.7788241455396,0.11940765769416802,0.9120305570446929,0.03999061064792536
2053705,ENSGALG00000041362,SECISBP2L,SECIS binding protein 2 like [Source:HGNC Symbol;Acc:HGNC:28997],485.19713895493,0.203111448918686,0.9120305570446929,0.03999061064792536
2053750,ENSGALG00000037492,MGRN1,mahogunin ring finger 1 [Source:NCBI gene;Acc:416660],68.1977510532568,0.307150197231352,0.9120305570446929,0.03999061064792536
2053955,ENSGALG00000005352,GATA5,GATA binding protein 5 [Source:NCBI gene;Acc:396391],71.7990769689736,-0.470393102726003,0.9120305570446929,0.03999061064792536
2054405,ENSGALG00000030979,MKS1,"Meckel syndrome, type 1 [Source:NCBI gene;Acc:417457]",119.798177490987,0.258024382596964,0.9120305570446929,0.03999061064792536
2054898,ENSGALG00000034825,CELA1,chymotrypsin like elastase family member 1 [Source:NCBI gene;Acc:425200],66.3616947924548,-0.27374728378304003,0.9120305570446929,0.03999061064792536
2054934,ENSGALG00000005297,HHATL,hedgehog acyltransferase-like [Source:NCBI gene;Acc:420391],18.7987270150631,0.522828290003586,0.9126562174255699,0.03969278324498594
2054994,ENSGALG00000002374,SLC9A9,solute carrier family 9 member A9 [Source:NCBI gene;Acc:424772],32.0341844639443,-0.42171337387311203,0.9126562174255699,0.03969278324498594
2055267,ENSGALG00000004837,CCNDBP1,cyclin D1 binding protein 1 [Source:NCBI gene;Acc:419217],694.6194284437579,0.22598013969634698,0.9126562174255699,0.03969278324498594
2055349,ENSGALG00000013759,MRPL47,mitochondrial ribosomal protein L47 [Source:NCBI gene;Acc:424977],391.446242137939,0.21319895380444,0.9127974951735258,0.039625560344671344
2055510,ENSGALG00000045122,AKR1B1,"aldo-keto reductase family 1, member B10 (aldose reductase) [Source:NCBI gene;Acc:418169]",6791.06127130697,-0.15349232227044501,0.912959250691759,0.03954860646860986
2055545,ENSGALG00000043027,HEPHL1,hephaestin like 1 [Source:NCBI gene;Acc:418998],16.2901773260127,-0.544395908016659,0.912959250691759,0.03954860646860986
2055653,ENSGALG00000040879,NUDCD1,NudC domain containing 1 [Source:NCBI gene;Acc:428379],2787.0664134773806,0.138792265316237,0.912959250691759,0.03954860646860986
2055667,ENSGALG00000033894,MEA1,male-enhanced antigen 1 [Source:NCBI gene;Acc:107052849],112.879761205212,0.21955116163858499,0.912959250691759,0.03954860646860986
2055677,ENSGALG00000016731,MRPL19,mitochondrial ribosomal protein L19 [Source:NCBI gene;Acc:422066],4444.1804515469,0.18600971352037501,0.912959250691759,0.03954860646860986
2055789,ENSGALG00000023066,DNAJA1,DnaJ heat shock protein family (Hsp40) member A1 [Source:NCBI gene;Acc:427376],3394.77135782277,0.13768536488960198,0.912959250691759,0.03954860646860986
2056479,ENSGALG00000029419,MRPL16,mitochondrial ribosomal protein L16 [Source:NCBI gene;Acc:428840],262.428219205704,0.238435732302793,0.912959250691759,0.03954860646860986
2056591,ENSGALG00000031966,TIMM9,translocase of inner mitochondrial membrane 9 [Source:NCBI gene;Acc:100859762],1751.21427973387,0.166757441080984,0.912959250691759,0.03954860646860986
2056641,ENSGALG00000009236,AGPS,alkylglycerone phosphate synthase [Source:NCBI gene;Acc:424135],572.2159381862,0.173905879749583,0.912959250691759,0.03954860646860986
2056821,ENSGALG00000011328,GLB1L,galactosidase beta 1 like [Source:NCBI gene;Acc:429037],66.5183783970688,-0.277795786779068,0.912959250691759,0.03954860646860986
2057136,ENSGALG00000037904,EIF4EBP2,eukaryotic translation initiation factor 4E binding protein 2 [Source:NCBI gene;Acc:769479],367.04872447687103,0.228281395495375,0.912959250691759,0.03954860646860986
2057311,ENSGALG00000011275,DEPDC1,DEP domain containing 1 [Source:NCBI gene;Acc:424710],1039.7366676875802,-0.16450755413026003,0.912959250691759,0.03954860646860986
2057356,ENSGALG00000002260,CISH,cytokine inducible SH2 containing protein [Source:NCBI gene;Acc:395335],21.526259265413298,0.6706911559288511,0.912959250691759,0.03954860646860986
2057428,ENSGALG00000000654,TMED6,transmembrane p24 trafficking protein 6 [Source:NCBI gene;Acc:101750075],32.6351926977844,0.5148579564724871,0.912959250691759,0.03954860646860986
2057538,ENSGALG00000003658,DHX35,DEAH-box helicase 35 [Source:NCBI gene;Acc:419172],672.021263230745,-0.169581523311232,0.912959250691759,0.03954860646860986
2057598,ENSGALG00000017366,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:NCBI gene;Acc:419349]",6730.54361417593,-0.137115107583092,0.912959250691759,0.03954860646860986
2057706,ENSGALG00000023626,NTN1,netrin 1 [Source:NCBI gene;Acc:396389],4.36697114664756,-0.75846239549524,0.912959250691759,0.03954860646860986
2058108,ENSGALG00000040773,C9orf116,chromosome 9 open reading frame 116 [Source:NCBI gene;Acc:772106],57.5185980011476,0.45369864852238107,0.912959250691759,0.03954860646860986
2058143,ENSGALG00000039315,MARS,methionyl-tRNA synthetase [Source:NCBI gene;Acc:425613],152.250826737922,-0.166210550142968,0.912959250691759,0.03954860646860986
2058827,ENSGALG00000001882,TNFRSF18,TNF receptor superfamily member 18 [Source:NCBI gene;Acc:419424],4.945530000020111,0.8480688099492758,0.912959250691759,0.03954860646860986
2058869,ENSGALG00000031175,LZTR1,leucine zipper like transcription regulator 1 [Source:NCBI gene;Acc:421166],183.184627209232,-0.23938108121669896,0.912959250691759,0.03954860646860986
2058973,ENSGALG00000031493,BAK1,BCL2 antagonist/killer 1 [Source:NCBI gene;Acc:419912],215.633041951601,-0.21039769040357395,0.912959250691759,0.03954860646860986
2060626,ENSGALG00000037171,ZNF622,zinc finger protein 622 [Source:NCBI gene;Acc:373921],3264.67587091,-0.150238901023054,0.9130149389270009,0.03952211639726329
2060878,ENSGALG00000012691,ALDH1L2,aldehyde dehydrogenase 1 family member L2 [Source:NCBI gene;Acc:418078],389.862767272833,0.141606629419574,0.913055338066715,0.039502900134148575
2061778,ENSGALG00000029760,NRBP2,nuclear receptor binding protein 2 [Source:NCBI gene;Acc:776552],395.07459125571603,-0.26127777216577897,0.913055338066715,0.039502900134148575
2061895,ENSGALG00000013607,FBXO5,F-box protein 5 [Source:NCBI gene;Acc:421642],2354.62076213067,0.160295953327303,0.913055338066715,0.039502900134148575
2062795,ENSGALG00000014337,NWD2,NACHT and WD repeat domain containing 2 [Source:NCBI gene;Acc:428789],49.988198300392,0.47675819961586996,0.913055338066715,0.039502900134148575
2062796,ENSGALG00000034044,TBC1D12,TBC1 domain family member 12 [Source:NCBI gene;Acc:768541],325.100389156218,-0.165111750575948,0.913055338066715,0.039502900134148575
2062908,ENSGALG00000000657,TERF2,telomeric repeat binding factor 2 [Source:NCBI gene;Acc:395598],1619.1443651984303,-0.169769993538474,0.913055338066715,0.039502900134148575
2063214,ENSGALG00000032627,C9orf69,chromosome 9 open reading frame 69 [Source:NCBI gene;Acc:100859101],243.714356409107,0.28417006607575895,0.913055338066715,0.039502900134148575
2063445,ENSGALG00000005905,ZDHHC4,zinc finger DHHC-type containing 4 [Source:NCBI gene;Acc:416561],12.5313046514005,0.660165921431779,0.9131172391047092,0.039473457923076834
2063665,ENSGALG00000000724,PM20D1,peptidase M20 domain containing 1 [Source:NCBI gene;Acc:419838],343.01379504855,-0.22198268976186103,0.913217786516812,0.0394256384532891
2063937,ENSGALG00000015763,GABPA,GA binding protein transcription factor alpha subunit [Source:NCBI gene;Acc:418478],4873.461722915421,0.11052661372665301,0.9135875091820529,0.039249846850408276
2064277,ENSGALG00000001938,SLC25A24,solute carrier family 25 member 24 [Source:NCBI gene;Acc:424337],318.18007259277,0.204282081251975,0.9135875091820529,0.039249846850408276
2064446,ENSGALG00000042553,RAP2B,"RAP2B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9862]",10.4607891225989,0.474459108473253,0.9135875091820529,0.039249846850408276
2064866,ENSGALG00000036829,RECK,reversion inducing cysteine rich protein with kazal motifs [Source:NCBI gene;Acc:420804],906.368244440025,0.145118637289837,0.9136557398070658,0.03921741309100586
2065268,ENSGALG00000010643,ZYG11B,"zyg-11 family member A, cell cycle regulator [Source:NCBI gene;Acc:424645]",467.385340923214,0.19103929433004999,0.9136557398070658,0.03921741309100586
2065271,ENSGALG00000026558,ZNF362,zinc finger protein 362 [Source:NCBI gene;Acc:100859829],31.478960987979104,-0.288232804458892,0.9136557398070658,0.03921741309100586
2065284,ENSGALG00000007658,ARMH3,chromosome 6 C10orf76 homolog [Source:NCBI gene;Acc:423850],1510.90278714443,-0.359657924646151,0.913907540728557,0.03909773925798633
2065305,ENSGALG00000039307,GNB5,G protein subunit beta 5 [Source:NCBI gene;Acc:415417],585.992514069583,-0.14019545364392302,0.913907540728557,0.03909773925798633
2065479,ENSGALG00000015405,PREP,prolyl endopeptidase [Source:NCBI gene;Acc:421785],5177.53660356119,-0.12629217725158,0.91409726784718,0.03900758912206248
2065560,ENSGALG00000012101,AP5M1,adaptor related protein complex 5 mu 1 subunit [Source:NCBI gene;Acc:423548],1273.34622941165,0.203574840773754,0.91409726784718,0.03900758912206248
2065638,ENSGALG00000043307,HIBCH,3-hydroxyisobutyryl-CoA hydrolase [Source:NCBI gene;Acc:423979],2694.85049530703,0.18042091587917602,0.91409726784718,0.03900758912206248
2065688,ENSGALG00000031112,COL5A2,collagen type V alpha 2 chain [Source:NCBI gene;Acc:423986],1971.17639015499,-0.223503167983946,0.91409726784718,0.03900758912206248
2065850,ENSGALG00000010995,ITGB3BP,integrin subunit beta 3 binding protein [Source:NCBI gene;Acc:424689],1375.22134889543,-0.12312731161494801,0.91409726784718,0.03900758912206248
2065862,ENSGALG00000003003,CCL20,C-C motif chemokine ligand 20 [Source:NCBI gene;Acc:395082],59.811018982969294,0.35198546638407396,0.91409726784718,0.03900758912206248
2066126,ENSGALG00000005725,CSF1R,colony stimulating factor 1 receptor [Source:NCBI gene;Acc:396406],60.2301579547351,0.35028248027709497,0.91409726784718,0.03900758912206248
2067837,ENSGALG00000005083,SLC5A10,solute carrier family 5 member 10 [Source:NCBI gene;Acc:770581],11.5207969026041,-0.645281506385495,0.91409726784718,0.03900758912206248
2067886,ENSGALG00000039696,ENTPD2,ectonucleoside triphosphate diphosphohydrolase 2 [Source:NCBI gene;Acc:395797],123.41373911822201,0.360849546955936,0.91409726784718,0.03900758912206248
2068063,ENSGALG00000005403,DHRS11,dehydrogenase/reductase 11 [Source:NCBI gene;Acc:395172],552.0307584742401,0.199846213547367,0.91409726784718,0.03900758912206248
2068147,ENSGALG00000024053,ICMT,isoprenylcysteine carboxyl methyltransferase [Source:NCBI gene;Acc:419373],970.46836328157,0.25006224734376004,0.91409726784718,0.03900758912206248
2068219,ENSGALG00000001374,SLC35E2A,solute carrier family 35 member E2B [Source:HGNC Symbol;Acc:HGNC:33941],1197.9150315941301,0.135251787047929,0.91409726784718,0.03900758912206248
2068279,ENSGALG00000004057,HMGCL,3-hydroxymethyl-3-methylglutaryl-CoA lyase [Source:NCBI gene;Acc:396316],222.384495868685,-0.234852914172883,0.91409726784718,0.03900758912206248
2069191,ENSGALG00000043468,LRRC23,leucine rich repeat containing 23 [Source:HGNC Symbol;Acc:HGNC:19138],12.8598489722894,0.63239782553575,0.9150984406981629,0.038532184674085715
2069204,ENSGALG00000015264,PPIP5K2,diphosphoinositol pentakisphosphate kinase 2 [Source:NCBI gene;Acc:427276],3406.1897460654304,0.20514243487467698,0.9150984406981629,0.038532184674085715
2069380,ENSGALG00000005337,SNX2,sorting nexin 2 [Source:NCBI gene;Acc:426797],1190.34556451502,-0.142034887363762,0.9150984406981629,0.038532184674085715
2069798,ENSGALG00000052643,C15orf48,chromosome 15 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:29898],6.78460611112967,0.7867704822198149,0.9150984406981629,0.038532184674085715
2069818,ENSGALG00000007864,ARMC3,armadillo repeat containing 3 [Source:NCBI gene;Acc:420503],16.919240601492902,0.481278080028602,0.915101870830725,0.038530556778347165
2069819,ENSGALG00000006776,KLHDC8B,kelch domain containing 8B [Source:NCBI gene;Acc:416054],16.369210193099597,-0.7336674920967341,0.915101870830725,0.038530556778347165
2069936,ENSGALG00000003165,CCDC6,coiled-coil domain containing 6 [Source:NCBI gene;Acc:423666],1052.3553975345899,0.127100906025836,0.9151891953019141,0.03848911578931207
2069940,ENSGALG00000034548,PLEKHA1,pleckstrin homology domain containing A1 [Source:NCBI gene;Acc:423940],1072.63228111265,-0.177792755658924,0.9155799378239209,0.03830373214846001
2070460,ENSGALG00000002305,ZBTB41,zinc finger and BTB domain containing 41 [Source:NCBI gene;Acc:424353],740.507766156897,0.21130023673251,0.91569261101677,0.03825029024435291
2070462,ENSGALG00000033529,BRPF1,copine family member 9 [Source:NCBI gene;Acc:101747832],40.9093904848113,0.44698810101916103,0.91569261101677,0.03825029024435291
2070713,ENSGALG00000042210,RABEPK,Rab9 effector protein with kelch motifs [Source:NCBI gene;Acc:772357],419.07370492333,0.237342261662037,0.91569261101677,0.03825029024435291
2070714,ENSGALG00000005704,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8 [Source:NCBI gene;Acc:423763],534.360384812885,0.270344524011427,0.9159469493319541,0.03812967947581293
2070814,ENSGALG00000031593,TMSB15B,thymosin beta 15B [Source:NCBI gene;Acc:100502566],7412.448825703141,-0.134991613034588,0.9162021708845051,0.038008683524741516
2070926,ENSGALG00000008135,SATB2,SATB homeobox 2 [Source:NCBI gene;Acc:424063],7.81058237199781,-0.7393009207001479,0.9162021708845051,0.038008683524741516
2071340,ENSGALG00000040644,C8G,"complement component 8, gamma polypeptide [Source:NCBI gene;Acc:770691]",15.501751508129,-0.44621501304199,0.9162021708845051,0.038008683524741516
2071341,ENSGALG00000017332,KLHL35,kelch like family member 35 [Source:NCBI gene;Acc:101747275],284.398751874998,-0.34765730923821003,0.9162688708650021,0.03797706781805286
2071398,ENSGALG00000014448,CDC37L1,cell division cycle 37 like 1 [Source:NCBI gene;Acc:426535],177.49069350644402,0.161930109197551,0.916528029568208,0.03785424875887281
2071454,ENSGALG00000021647,NRTN,neurturin [Source:NCBI gene;Acc:428340],17.298142136704598,-0.53292254114138,0.9165988992407601,0.03782066864256412
2071675,ENSGALG00000005268,SEC22C,"SEC22 homolog C, vesicle trafficking protein [Source:NCBI gene;Acc:420387]",129.962515333051,0.24410897894244,0.916720805412136,0.037762912019447974
2071677,ENSGALG00000030493,ENTPD3,ectonucleoside triphosphate diphosphohydrolase 3 [Source:NCBI gene;Acc:428447],34.250207323105805,-0.34669844689838203,0.916720805412136,0.037762912019447974
