,Area,Mean,Image,Date,Treatment,Explant,FOV,Channel,ROI,ROI_ID
151,233.413,912.893,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0831-0815,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0831-0815
152,438.692,1701.989,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0813-0738,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0813-0738
153,347.735,1800.262,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0805-0632,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0805-0632
154,383.14,2610.806,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0820-0565,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0820-0565
155,185.967,1368.681,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0781-0583,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0781-0583
156,368.358,1512.652,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0553-0777,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0553-0777
157,317.813,2056.443,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0595-0673,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0595-0673
158,229.598,1130.048,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0535-0520,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0535-0520
159,191.57,11507.702,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0503-0346,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0503-0346
160,353.219,10439.249,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0538-0331,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0538-0331
161,364.782,1658.463,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0489-0436,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0489-0436
162,333.072,1248.109,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0435-0455,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0435-0455
163,411.155,1553.241,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0431-0295,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0431-0295
164,363.948,895.786,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,nSMase2FLAG,Explant2,FOV1,Ceramide,0004-0347-0294,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0347-0294
57,834.349,2997.801,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0163-0434,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0163-0434
58,435.831,4369.478,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0110-0496,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0110-0496
59,470.64,1271.256,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0214-0531,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0214-0531
60,468.971,2995.681,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0270-0518,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0270-0518
61,708.702,932.097,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0261-0586,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0261-0586
62,223.876,912.845,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0312-0576,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0312-0576
63,440.599,586.144,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0365-0502,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0365-0502
64,652.435,617.453,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0304-0441,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0304-0441
65,569.108,1414.381,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0425-0300,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0425-0300
66,645.402,1630.842,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0532-0296,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0532-0296
67,410.082,878.094,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0650-0291,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0650-0291
68,278.474,1032.765,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0630-0344,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0630-0344
69,641.11,1311.43,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0716-0386,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0716-0386
70,566.723,2078.203,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0743-0270,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0743-0270
71,420.691,1229.974,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0842-0415,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0842-0415
72,716.928,831.987,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0780-0482,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0780-0482
73,482.919,1094.403,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0706-0485,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0706-0485
74,293.971,613.637,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0627-0498,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0627-0498
75,359.656,1131.759,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0586-0494,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0586-0494
76,357.51,904.999,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0511-0571,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0511-0571
77,365.736,508.501,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0340-0607,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0340-0607
78,398.042,736.778,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0374-0595,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0374-0595
79,204.922,560.67,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0434-0572,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0434-0572
80,345.589,648.147,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0450-0618,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0450-0618
81,303.27,884.576,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0376-0713,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0376-0713
82,325.324,856.863,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0384-0648,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0384-0648
83,323.416,644.836,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant1,FOV2,Ceramide,0004-0687-0692,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0687-0692
35,293.614,823.028,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0828-0646,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0828-0646
36,729.564,2026.014,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0790-0714,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0790-0714
37,783.208,2743.387,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0741-0800,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0741-0800
38,529.649,1455.251,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0682-0878,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0682-0878
39,557.425,2396.921,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0696-0755,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0696-0755
40,373.961,841.785,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0654-0479,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0654-0479
41,251.175,853.711,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0558-0518,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0558-0518
42,399.949,941.339,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0530-0557,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0530-0557
43,430.347,1146.134,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0521-0649,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0521-0649
44,639.918,1479.147,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0228-0397,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0228-0397
45,433.685,1851.817,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0224-0336,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0224-0336
46,337.364,1147.151,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0880-0146,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0880-0146
47,414.373,1247.895,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0866-0191,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0866-0191
48,314.833,876.554,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0820-0137,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0820-0137
49,304.7,618.062,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0843-0063,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0843-0063
50,383.975,1080.609,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant1,FOV3,Ceramide,0004-0952-0054,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0952-0054
91,200.749,9044.711,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0837-0117,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0837-0117
92,245.215,2164.046,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0826-0158,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0826-0158
93,182.51,2462.007,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0885-0167,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0885-0167
94,208.975,1974.424,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0814-0308,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0814-0308
95,235.797,1403.286,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0747-0321,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0747-0321
96,269.891,1656.917,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0829-0252,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0829-0252
97,253.082,1440.044,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0762-0200,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0762-0200
98,229.598,2639.13,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0772-0146,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0772-0146
99,220.419,1511.289,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0666-0147,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0666-0147
100,200.511,1551.083,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0674-0046,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0674-0046
101,291.468,1705.281,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0665-0079,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0665-0079
102,203.968,1183.396,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0731-0143,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0731-0143
103,167.013,1166.597,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0706-0138,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0706-0138
104,135.78,1432.87,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0796-0368,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0796-0368
105,200.034,1000.983,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0906-0783,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0906-0783
106,210.763,845.934,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0906-0853,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0906-0853
107,177.623,1147.212,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0908-0902,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0908-0902
108,212.67,1029.681,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0882-0907,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0882-0907
109,231.863,366.78,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0765-0779,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0765-0779
110,324.489,1026.254,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0778-0748,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0778-0748
111,290.037,725.537,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0814-1000,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0814-1000
112,273.825,2990.732,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0332-0039,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0332-0039
113,279.666,2594.9,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0414-0037,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0414-0037
114,254.513,464.32,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0510-0300,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0510-0300
115,269.653,950.057,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0542-0352,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0542-0352
116,157.953,969.108,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0652-0394,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0652-0394
117,205.875,811.55,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0647-0429,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0647-0429
118,128.747,1602.805,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0595-0497,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0595-0497
119,186.683,1412.623,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0613-0506,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0613-0506
120,203.968,303.676,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0555-0553,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0555-0553
121,257.016,273.988,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0556-0614,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0556-0614
122,259.877,1149.171,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0669-0635,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0669-0635
123,212.79,704.077,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0613-0663,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0613-0663
124,227.572,373.399,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0604-0597,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0604-0597
125,209.094,879.871,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0733-0535,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0733-0535
126,140.668,730.961,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0770-0526,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0770-0526
127,243.426,595.144,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0699-0808,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0699-0808
128,199.319,512.882,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0669-0861,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0669-0861
